model,loss_function,hessian_method,sample_index,number_of_atoms,dft_negative_mode_count,predicted_negative_mode_count,exact_negative_mode_count_match,dft_stationary_point_class,predicted_stationary_point_class,three_class_match,dft_is_first_order_transition_state,predicted_is_first_order_transition_state
HIP,MAE,Direct prediction,676,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,677,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,678,18,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,679,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,680,13,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,681,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,682,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,683,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,684,15,2,1,False,Higher-order saddle point,Transition state,False,False,True
HIP,MAE,Direct prediction,685,15,2,3,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,686,8,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,687,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,688,19,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,689,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,690,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,691,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,692,17,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,693,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,694,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,695,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,696,10,1,0,False,Transition state,Minimum,False,True,False
HIP,MAE,Direct prediction,697,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,698,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,699,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,700,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,701,17,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,702,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,703,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,704,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,705,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,706,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,707,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,708,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,709,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,710,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,711,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,712,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,713,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,714,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,715,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,716,5,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,717,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,718,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,719,11,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,720,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,721,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,722,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,723,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,724,19,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,725,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,726,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,727,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,728,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,729,13,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,730,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,731,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,732,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,733,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,734,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,735,17,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,736,5,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,737,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,738,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,739,16,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,740,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,741,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,742,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,743,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,744,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,745,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,746,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,747,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,748,8,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,749,7,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,750,14,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,751,19,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,752,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,753,8,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,754,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,755,17,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,756,14,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,757,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,758,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,759,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,760,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,761,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,762,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,763,15,3,4,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,764,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,765,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,766,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,767,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,768,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,769,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,770,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,771,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,772,8,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,773,12,1,0,False,Transition state,Minimum,False,True,False
HIP,MAE,Direct prediction,774,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,775,13,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,776,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,777,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,778,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,779,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,780,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,781,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,782,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,783,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,784,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,785,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,786,15,2,1,False,Higher-order saddle point,Transition state,False,False,True
HIP,MAE,Direct prediction,787,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,788,18,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,789,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,790,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,791,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,792,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,793,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,794,17,1,0,False,Transition state,Minimum,False,True,False
HIP,MAE,Direct prediction,795,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,796,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,797,12,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,798,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,799,19,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,800,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,801,6,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,802,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,803,13,1,0,False,Transition state,Minimum,False,True,False
HIP,MAE,Direct prediction,804,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,805,12,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,806,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,807,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,808,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,809,18,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,810,12,2,3,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,811,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,812,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,813,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,814,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,815,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,816,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,817,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,818,18,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,819,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,820,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,821,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,822,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,823,12,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,824,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,825,16,1,2,False,Transition state,Higher-order saddle point,False,True,False
HIP,MAE,Direct prediction,826,19,2,3,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,827,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,828,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,829,13,2,1,False,Higher-order saddle point,Transition state,False,False,True
HIP,MAE,Direct prediction,830,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,831,8,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,832,16,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,833,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,834,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,835,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,836,21,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,837,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,838,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,839,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,840,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,841,18,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,842,11,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,843,17,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,844,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,845,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,846,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,847,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,848,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,849,9,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,850,12,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,851,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,852,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,853,12,2,1,False,Higher-order saddle point,Transition state,False,False,True
