sample_idx,natoms,energy_error,forces_error,hessian_error,hessian_mre,asymmetry_error,true_asymmetry_error,eigval_mae,eigval1_mae,eigval2_mae,eigvec1_mae,eigvec2_mae,eigvec1_cos,eigvec2_cos,time,memory,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_mae_eckart,eigvec2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart
518,24,12042.6005859375,0.0657294392585754,0.0969913974404335,50.356483459472656,0.0,7.744675713183824e-06,0.641957700252533,2.6710996627807617,1.041457176208496,0.1342024356126785,0.1245103925466537,0.0663102269172668,0.0142984464764595,60.25190353393555,740.401152,6,0,0,0,1,8,0,0,0,1,0,0.1114,0.0166,0.0004,0.0154,0.1336,0.9748,0.1864
519,15,8393.1396484375,0.0044503388926386,0.0099302120506763,0.7239641547203064,0.0,1.5539349988102913e-05,0.0213362462818622,0.0157730281352996,0.0042522996664047,0.0067468923516571,0.1923599541187286,0.998448610305786,0.992002546787262,53.49273681640625,585.22368,2,0,0,1,0,2,0,0,1,0,1,0.0056,0.0154,0.001,0.0018,0.0029,0.9999,0.9997
520,20,10298.693359375,0.0131628457456827,0.022668469697237,1.986152172088623,0.0,1.2348112250037955e-05,0.0855265632271766,0.8158426284790039,0.2037757933139801,0.0019478008616715,0.0940156504511833,0.999779462814331,0.5376672744750977,51.97721481323242,667.6864,2,0,0,1,0,2,0,0,1,0,1,0.0319,0.5878,0.2078,0.0018,0.0217,0.9998,0.9758
521,19,10480.404296875,0.0125527568161487,0.0484102889895439,38.71451950073242,0.0,9.286030035582373e-06,0.2584643065929413,2.608137607574463,0.7416888475418091,0.1338513046503067,0.1482988595962524,0.03561307862401,0.3195300698280334,42.19686508178711,651.433984,6,0,0,0,1,5,0,0,0,1,0,0.0837,0.2703,0.1517,0.1013,0.1077,0.5274,0.348
522,18,10368.287109375,0.0175357740372419,0.0256750993430614,2.734791040420532,0.0,3.454961915849708e-05,0.0641165375709533,0.0949405133724212,0.0010301768779754,0.0279664248228073,0.0325226336717605,0.9670806527137756,0.9591862559318542,41.448577880859375,635.884544,3,0,0,0,1,3,0,0,0,1,1,0.0248,0.016,0.0064,0.1816,0.0108,0.9955,0.9949
523,21,9861.533203125,0.0268205981701612,0.0276399794965982,2.945546865463257,0.0,1.7814589227782562e-05,0.0746172666549682,0.2515163421630859,0.1271036267280578,0.0112793678417801,0.0201203655451536,0.9922698140144348,0.9792044162750244,44.544063568115234,684.62592,4,0,0,0,1,4,0,0,0,1,1,0.0175,0.0392,0.0473,0.0092,0.0091,0.9942,0.9949
524,15,9761.7451171875,0.0549535974860191,0.0830114632844924,1.203980565071106,0.0,3.0025494197616357e-05,0.14372518658638,0.1272890567779541,0.015318363904953,0.0490160807967186,0.082948975265026,0.9098412990570068,0.7073979377746582,41.83039855957031,584.303616,3,0,0,0,1,2,0,0,1,0,0,0.0439,0.131,0.0008,0.0238,0.0451,0.9827,0.9416
525,19,8356.7880859375,0.0040556099265813,0.0086128935217857,1.3284697532653809,0.0,9.226694601238704e-06,0.0215942300856113,0.0910022556781768,0.0392766073346138,0.1329194903373718,0.1443907618522644,0.1718751192092895,0.0417682938277721,41.48751831054688,649.649152,2,0,0,1,0,2,0,0,1,0,1,0.0113,0.0123,0.0078,0.1806,0.157,0.318,0.312
526,16,8193.9267578125,0.0308929290622472,0.0699797198176384,8.275067329406738,0.0,3.8696660340065137e-05,0.2834759950637817,1.583800196647644,0.8257042765617371,0.1486140042543411,0.1666710376739502,0.0782041698694229,0.1449449062347412,39.78771209716797,600.648704,4,0,0,0,1,3,0,0,0,1,0,0.086,0.1182,0.11,0.1854,0.1831,0.5984,0.4921
527,12,9345.7099609375,0.0432846806943416,0.0439128242433071,6.143665313720703,0.0,1.910450737341307e-05,0.2248945981264114,0.1257048845291137,0.0606071949005126,0.1957785636186599,0.0315512828528881,0.9771148562431335,0.9716356992721558,37.7817268371582,531.566592,4,0,0,0,1,3,0,0,0,1,0,0.0645,0.0179,0.0082,0.0147,0.0415,0.9908,0.9388
528,13,7228.9189453125,0.0693807154893875,0.0587123967707157,2.0234405994415283,0.0,3.719431333593093e-05,0.1467822939157486,0.0427321195602417,0.1691497266292572,0.0598806180059909,0.2060621678829193,0.8843291997909546,0.1204420253634452,37.16915130615234,548.52352,2,0,0,1,0,2,0,0,1,0,1,0.0461,0.0916,0.0021,0.0358,0.0113,0.9594,0.9958
529,18,9907.29296875,0.0121628623455762,0.0131453527137637,0.7595235109329224,0.0,1.270030679734191e-05,0.0237477179616689,0.0134947746992111,0.0070485323667526,0.0442423187196254,0.03156204149127,0.9036133885383606,0.952134370803833,40.42854309082031,634.445824,3,0,0,0,1,3,0,0,0,1,1,0.0109,0.001,0.0067,0.034,0.1996,0.9462,0.9427
530,18,11841.7978515625,0.0137561662122607,0.0299016796052455,3.0794517993927,0.0,2.406895328022074e-05,0.1083052083849906,0.1185739040374755,0.1255965828895568,0.0050059244967997,0.0275897346436977,0.9979777336120604,0.9411798119544984,41.0939826965332,635.9296,5,0,0,0,1,5,0,0,0,1,1,0.0668,0.1972,0.0202,0.018,0.1743,0.985,0.5206
531,16,10884.248046875,0.0315881818532943,0.0399899594485759,1.52172589302063,0.0,1.2588325262186116e-05,0.1447977274656295,0.7186704277992249,0.1317073106765747,0.0263518765568733,0.0381447300314903,0.9622084498405457,0.9413734674453736,38.47158432006836,600.305152,4,0,0,0,1,4,0,0,0,1,1,0.0404,0.1314,0.0012,0.1517,0.0902,0.96,0.6212
532,19,11952.3251953125,0.1855932921171188,0.1461456567049026,4.504943370819092,0.0,4.437468669493683e-05,0.3460309207439422,0.4439525604248047,0.2623702883720398,0.0205644071102142,0.1938943564891815,0.974965512752533,0.615891695022583,44.00640106201172,649.99424,4,0,0,0,1,4,0,0,0,1,1,0.1319,1.9781,0.0022,0.1633,0.0446,0.9734,0.8726
533,19,13321.037109375,0.071549504995346,0.0698651596903801,9.836132049560549,0.0,1.7109981854446232e-05,0.216044545173645,1.4646224975585938,0.2841278910636902,0.1579305529594421,0.1402629613876342,0.9601987600326538,0.2780383825302124,45.3570556640625,650.99008,3,0,0,0,1,4,0,0,0,1,0,0.0435,0.1037,0.0372,0.1666,0.0348,0.9659,0.9447
534,14,8264.80859375,0.007910375483334,0.0173894856125116,0.6850168704986572,0.0,3.499681406538002e-05,0.0312292296439409,0.0554022490978241,0.0192716792225837,0.016156293451786,0.0679491460323333,0.9922095537185668,0.840910792350769,41.722686767578125,565.959168,2,0,0,1,0,2,0,0,1,0,1,0.0114,0.0142,0.0031,0.0082,0.011,0.9982,0.9967
535,11,7761.7216796875,0.0404787957668304,0.0575933307409286,0.4560680389404297,0.0,8.19971101009287e-05,0.1213654652237892,0.320162296295166,0.0794369131326675,0.2816774845123291,0.2276912033557891,0.9919068813323976,0.633403480052948,36.95510482788086,513.496064,1,0,1,0,0,1,1,0,0,0,1,0.0221,0.0424,0.0156,0.008,0.1784,0.9985,0.9881
536,18,8791.998046875,0.0412020049989223,0.0674894079566001,2.8959414958953857,0.0,2.2461686967290007e-05,0.2342852801084518,1.4843635559082031,0.3393055498600006,0.0036419183015823,0.1672933846712112,0.9992254972457886,0.4619380235671997,42.34751892089844,633.980416,5,0,0,0,1,4,0,0,0,1,0,0.0464,0.0925,0.0222,0.1168,0.0174,0.999,0.9887
537,19,12415.9228515625,0.0223675090819597,0.0307748187333345,3.448164224624634,0.0,2.4278937416966077e-05,0.0725574716925621,0.0023258626461029,0.0168516635894775,0.0406525172293186,0.0525553598999977,0.921110987663269,0.8691953420639038,42.70723342895508,650.585088,3,0,0,0,1,3,0,0,0,1,1,0.0166,0.0014,0.002,0.0061,0.0721,0.9978,0.5818
538,23,11575.3037109375,0.0067215710878372,0.02739829570055,41.76560974121094,0.0,6.898977972014109e-06,0.16248719394207,0.7268942594528198,0.484753668308258,0.1341015100479126,0.1003788486123085,0.15914086997509,0.2531512677669525,47.90371322631836,720.22784,7,0,0,0,1,5,0,0,0,1,0,0.0431,0.0016,0.0187,0.1261,0.1745,0.1994,0.8518
539,14,9275.3349609375,0.0896258354187011,0.0775501728057861,3.6954963207244873,0.0,2.4148193915607408e-05,0.2710960209369659,0.2058671712875366,0.0963694155216217,0.132495492696762,0.128833383321762,0.2806091904640198,0.3160184025764465,53.85212707519531,567.485952,3,0,0,0,1,3,0,0,0,1,1,0.0609,0.1263,0.0065,0.1798,0.0944,0.1065,0.7377
540,20,7918.75341796875,0.0214776098728179,0.0407483428716659,32.712913513183594,0.0,1.0930970347544644e-05,0.1526443809270858,0.0721960067749023,0.4532971680164337,0.0873184204101562,0.1110985651612281,0.6686443090438843,0.2431850731372833,52.44620895385742,667.350528,5,0,0,0,1,3,0,0,0,1,0,0.0625,0.0589,0.036,0.1302,0.1363,0.998,0.9447
541,13,10842.8505859375,0.0607487186789512,0.1569006294012069,267.472412109375,0.0,0.0001302571617998,0.6651678681373596,3.519575595855713,0.7481706142425537,0.1587136685848236,0.145651176571846,0.0376107059419155,0.0122930854558944,40.72857666015625,550.850048,5,0,0,0,1,5,0,0,0,1,1,0.1064,0.0989,0.0592,0.2495,0.1586,0.9142,0.4407
542,19,12859.47265625,0.0271989274770021,0.0495485924184322,26.38609504699707,0.0,1.1754957085940989e-05,0.1883449703454971,0.7441509366035461,0.7487684488296509,0.19199900329113,0.1652915179729461,0.6608005166053772,0.1597480475902557,44.14873504638672,649.0496,3,0,0,0,1,3,0,0,0,1,1,0.0588,0.1225,0.028,0.0505,0.0602,0.8508,0.8237
543,14,9171.048828125,0.1112495139241218,0.1462177336215973,1.3737283945083618,0.0,0.0001136239588959,0.3804022669792175,0.472665786743164,0.8119025230407715,0.0284275878220796,0.1470618993043899,0.9729831218719482,0.2841626405715942,38.86387252807617,565.908992,2,0,0,1,0,3,0,0,0,1,0,0.112,0.4144,0.1755,0.0645,0.1958,0.8405,0.4545
544,24,12045.4326171875,0.0050723436288535,0.0433013215661048,127.2464599609375,0.0,6.943981588847237e-06,0.3257743418216705,2.620450735092163,1.4049317836761477,0.1183199658989906,0.1225319728255271,0.0015576519072055,0.0067521184682846,45.29868698120117,736.387072,9,0,0,0,1,8,0,0,0,1,0,0.0937,0.1461,0.0304,0.1178,0.1574,0.1184,0.4065
545,13,8805.193359375,0.0231650788336992,0.0327759087085723,1.6431907415390017,0.0,6.599471817025915e-05,0.0749297887086868,0.0822482109069824,0.0639901757240295,0.0456280522048473,0.2483987063169479,0.937456488609314,0.9296144247055054,53.76316833496094,552.086016,4,0,0,0,1,4,0,0,0,1,1,0.0245,0.0081,0.0122,0.0041,0.0162,0.9995,0.9926
546,21,10427.404296875,0.012923302128911,0.021543338894844,2.885840654373169,0.0,1.6239910110016353e-05,0.0858881995081901,0.1142670214176178,0.0264772325754165,0.0217574909329414,0.1504503935575485,0.9646120071411132,0.6670691967010498,51.11395263671875,683.210752,4,0,0,0,1,4,0,0,0,1,1,0.0256,0.0159,0.0104,0.0051,0.1343,0.9982,0.9816
547,23,10565.724609375,0.0053874356672167,0.0082709975540637,2.2877731323242188,0.0,8.365852409042418e-06,0.0250760037451982,0.0243318676948547,0.0267411470413208,0.0097807589918375,0.0174286235123872,0.995348572731018,0.983071744441986,48.49971389770508,721.515008,3,0,0,0,1,3,0,0,0,1,1,0.0065,0.0062,0.0039,0.0271,0.0153,0.9414,0.9811
548,26,13655.345703125,0.0117015400901436,0.0204948987811803,10.48411464691162,0.0,6.4483283495064825e-06,0.1066751033067703,1.3578541278839111,0.3015167713165283,0.1052073463797569,0.0985253527760505,0.1839381754398346,0.1211041212081909,63.61510467529297,771.636736,5,0,0,0,1,5,0,0,0,1,1,0.0275,0.0552,0.002,0.1046,0.0974,0.822,0.265
549,22,11547.40234375,0.0949244275689125,0.1133170053362846,34.43810272216797,0.0,2.4613433197373524e-05,0.9218860864639282,4.749722957611084,2.7061612606048584,0.1122430190443992,0.1049531623721122,0.1315644085407257,0.0055851712822914,58.8042221069336,705.921024,8,0,0,0,1,9,0,0,0,1,0,0.1838,0.0721,0.217,0.123,0.1036,0.1506,0.1194
550,13,8805.31640625,0.0186830479651689,0.0353432781994342,0.4081931114196777,0.0,0.0001071363949449,0.0780233144760131,0.0441163182258605,0.0321530401706695,0.0146459313109517,0.2334158271551132,0.9915280342102052,0.7316904067993164,52.97782516479492,551.855616,1,0,1,0,0,1,1,0,0,0,1,0.0211,0.0009,0.0015,0.0057,0.0179,0.999,0.989
551,14,8726.548828125,0.0429689846932888,0.0646980330348014,9.455330848693848,0.0,5.2458624850260094e-05,0.1659100204706192,0.3372917175292969,0.1353577226400375,0.1958396583795547,0.2117478549480438,0.9960960149765016,0.5997097492218018,47.92214584350586,564.269568,2,0,0,1,0,2,0,0,1,0,1,0.0277,0.0434,0.0026,0.0077,0.0111,0.9981,0.996
552,14,11313.158203125,0.1196685284376144,0.1229699403047561,8.550869941711426,0.0,6.912123353686184e-05,0.2725971937179565,0.4604420661926269,0.165103942155838,0.0268140956759452,0.1533637344837188,0.9570088386535645,0.2047949880361557,37.590782165527344,564.474368,2,0,0,1,0,2,0,0,1,0,1,0.0491,0.0477,0.0295,0.0152,0.0767,0.9909,0.7776
553,17,10909.1005859375,0.0499098002910614,0.0745509564876556,31.009883880615234,0.0,1.632346902624704e-05,0.180311918258667,1.2994585037231443,0.0513096153736114,0.0092552695423364,0.0904522314667701,0.9957643747329712,0.6773389577865601,39.31865692138672,615.954432,4,0,0,0,1,4,0,0,0,1,1,0.0347,0.0948,0.0017,0.2007,0.1486,0.9962,0.9471
554,13,9163.58203125,0.0449866838753223,0.0918185263872146,2.0360772609710693,0.0,5.821402010042221e-05,0.2428361922502517,1.5999608039855957,0.1409016698598861,0.2015328556299209,0.2039559781551361,0.9903260469436646,0.1796581745147705,37.62198257446289,549.905408,2,0,0,1,0,2,0,0,1,0,1,0.0417,0.1122,0.0299,0.0211,0.039,0.9776,0.9581
555,16,10335.9580078125,0.0198679156601429,0.0342717953026294,2.140419006347656,0.0,2.412919639027677e-05,0.0683843120932579,0.0316459089517593,0.0877912044525146,0.2328804731369018,0.0825544297695159,0.844082236289978,0.7778068780899048,37.99657440185547,598.90176,1,0,1,0,0,1,1,0,0,0,1,0.0251,0.0102,0.0082,0.2192,0.028,0.9866,0.9657
556,15,10414.28515625,0.0290485117584466,0.0458585284650325,6.883288860321045,0.0,4.221298877382651e-05,0.1684770137071609,0.7501678466796875,0.2228627800941467,0.0049896612763404,0.0417132340371608,0.9990647435188292,0.9229273200035096,41.27967834472656,581.912064,3,0,0,0,1,3,0,0,0,1,1,0.083,0.2804,0.0819,0.0048,0.1287,0.999,0.1119
557,20,9495.2255859375,0.0064501245506107,0.1046468839049339,177.9658966064453,0.0,1.231953501701355e-05,0.7308284044265747,5.265068531036377,1.8968963623046875,0.144378125667572,0.1291637122631073,0.0137533023953437,0.177898496389389,41.15363311767578,667.593728,4,0,0,0,1,5,0,0,0,1,0,0.1018,0.049,0.1152,0.0303,0.0728,0.9597,0.728
558,16,7287.37353515625,0.0073272297158837,0.0161891486495733,1.4396569728851318,0.0,1.886860263766721e-05,0.0364270731806755,0.0116189271211624,0.0227466225624084,0.0413148328661918,0.1922325789928436,0.936431646347046,0.78456711769104,39.13113784790039,600.626176,2,0,0,1,0,2,0,0,1,0,1,0.024,0.0016,0.0183,0.0056,0.0125,0.9983,0.9945
559,20,8928.806640625,0.0795611590147018,0.0618675723671913,4.026914119720459,0.0,1.428902214684058e-05,0.1611709296703338,0.121488869190216,0.1164012551307678,0.0871370360255241,0.1096893846988678,0.6275749206542969,0.3480334877967834,44.108673095703125,667.909632,2,0,0,1,0,2,0,0,1,0,1,0.0548,0.1327,0.0138,0.1891,0.1296,0.9706,0.0499
560,16,9769.91015625,0.0443797707557678,0.0539083145558834,1.650806188583374,0.0,2.258630956930574e-05,0.1711684465408325,0.3408187627792358,0.0790458023548126,0.199385792016983,0.0829177647829055,0.981686234474182,0.7613702416419983,40.64652633666992,601.046528,3,0,0,0,1,3,0,0,0,1,1,0.0456,0.1164,0.0247,0.2039,0.0556,0.9679,0.834
561,19,8355.6875,0.0347789600491523,0.0365949720144271,5.444148540496826,0.0,2.114511516992934e-05,0.0964830294251442,0.0781977176666259,0.05939282476902,0.1790311783552169,0.0863913297653198,0.9881811141967772,0.656207799911499,42.73356628417969,650.013696,2,0,0,1,0,2,0,0,1,0,1,0.031,0.016,0.0088,0.1823,0.0385,0.9951,0.9367
562,19,9828.0263671875,0.0440780408680439,0.0707847848534584,1.49067223072052,0.0,2.5452392947045155e-05,0.1784253120422363,1.1143913269042969,0.2508953213691711,0.1477544754743576,0.2094051241874694,0.9914447069168092,0.8651738166809082,43.99103927612305,650.999808,2,0,0,1,0,2,0,0,1,0,1,0.0384,0.0145,0.0073,0.015,0.0177,0.99,0.9852
563,16,10336.2021484375,0.0187768395990133,0.0251435134559869,0.4270795285701751,0.0,2.755734385573305e-05,0.0585287325084209,0.1028119921684265,0.0340872779488563,0.203492134809494,0.1462366878986358,0.7252851724624634,0.0829100981354713,40.248382568359375,600.780288,1,0,1,0,0,1,1,0,0,0,1,0.0078,0.0078,0.0027,0.0065,0.0393,0.9985,0.9437
564,13,10277.427734375,0.0091909281909465,0.0168977826833724,0.825534999370575,0.0,5.212228643358685e-05,0.0282651092857122,0.0324839651584625,0.0396013632416725,0.2639874815940857,0.2668356299400329,0.9430345892906188,0.976729154586792,37.80428695678711,549.648384,1,0,1,0,0,1,1,0,0,0,1,0.0109,0.0014,0.0008,0.0037,0.0063,0.9995,0.9989
565,18,8793.046875,0.0192018430680036,0.0247115585952997,2.383650302886963,0.0,1.3016107914154418e-05,0.1060116365551948,0.2624358534812927,0.2144339233636856,0.1044170781970024,0.1459951400756836,0.2837473750114441,0.0398539304733276,41.91641616821289,634.455552,2,0,0,1,0,2,0,0,1,0,1,0.0553,0.0108,0.0074,0.1662,0.1787,0.8835,0.7943
566,14,8726.51953125,0.0133599964901804,0.0211146436631679,0.7218055129051208,0.0,3.678188295452856e-05,0.0525234788656234,0.0087069272994995,0.0129882097244262,0.182458221912384,0.0135230990126729,0.9849231243133544,0.9936104416847228,37.90572738647461,565.61408,2,0,0,1,0,2,0,0,1,0,1,0.017,0.0093,0.0009,0.0059,0.0116,0.9987,0.9951
567,16,8297.9638671875,0.0189718883484601,0.0276918858289718,1.181867241859436,0.0,4.436898234416731e-05,0.057675015181303,0.1740272045135498,0.070751667022705,0.0082150250673294,0.1008685976266861,0.9968981742858888,0.5447717308998108,38.53398513793945,599.175168,5,0,0,0,1,6,0,0,0,1,0,0.0242,0.1367,0.0088,0.1733,0.1483,0.9985,0.9975
568,15,10414.32421875,0.0340075828135013,0.0485864207148551,0.5801891088485718,0.0,2.828521428455133e-05,0.1142177730798721,0.0199933052062988,0.0825165137648582,0.0087884729728102,0.137111023068428,0.9972651600837708,0.3517137765884399,39.41078567504883,581.952512,2,0,0,1,0,2,0,0,1,0,1,0.0176,0.0848,0.0083,0.1996,0.2301,0.9985,0.9963
569,23,11470.5341796875,0.047310285270214,0.0321297273039817,1.6716676950454712,0.0,1.1619876204349566e-05,0.0996792465448379,0.1287451982498169,0.0942654758691787,0.1939265429973602,0.112178236246109,0.9010523557662964,0.1540280431509018,48.34483337402344,718.969344,4,0,0,0,1,4,0,0,0,1,1,0.0247,0.0056,0.0116,0.167,0.0386,0.9202,0.8828
570,21,9861.591796875,0.0271336212754249,0.0379432514309883,3.0656771659851074,0.0,1.1024367267964408e-05,0.0836560577154159,0.0528163909912109,0.1421765238046646,0.0045239487662911,0.0779158622026443,0.998641073703766,0.6178840398788452,58.0136947631836,686.99904,4,0,0,0,1,4,0,0,0,1,1,0.0266,0.0555,0.0538,0.0063,0.0267,0.998,0.9551
571,11,10141.4248046875,0.1255812793970108,0.2617997229099273,1.8914200067520144,0.0,0.0001039280614349,0.5086064338684082,0.3882346153259277,0.7266144752502441,0.0521934702992439,0.1481181234121322,0.928674817085266,0.5285261869430542,45.6703987121582,515.764224,2,0,0,1,0,3,0,0,0,1,0,0.1006,0.1165,0.1473,0.0552,0.2916,0.9356,0.9169
572,11,7196.56591796875,0.09001025557518,0.1051627397537231,0.6173300743103027,0.0,4.684752639150247e-05,0.188384011387825,0.7816209197044373,0.0073506832122802,0.0392889864742755,0.1707686334848404,0.9591637253761292,0.321219801902771,38.02124786376953,512.72704,2,0,0,1,0,2,0,0,1,0,1,0.0487,0.0935,0.0128,0.2818,0.272,0.9525,0.8923
573,12,9704.5029296875,0.2070654034614563,0.2015672624111175,2.6674606800079346,0.0,0.0001316923298873,0.5052318572998047,0.0284457206726074,0.254210352897644,0.0359372682869434,0.201572760939598,0.9607481956481934,0.9305132627487184,38.34982299804688,530.558464,2,0,0,1,0,2,0,0,1,0,1,0.0684,0.0175,0.0776,0.0197,0.0364,0.9897,0.9648
574,16,11450.396484375,0.0060900161042809,0.0124769043177366,0.6447045803070068,0.0,2.6438539862283505e-05,0.0347217284142971,0.0107966661453247,0.0300283432006835,0.015742739662528,0.0172459986060857,0.9889736771583556,0.9853780269622804,37.82672119140625,598.60992,3,0,0,0,1,3,0,0,0,1,1,0.0064,0.0031,0.0017,0.0056,0.0074,0.9988,0.9985
575,19,13887.79296875,0.0708864778280258,0.0544278025627136,2.8967297077178955,0.0,2.90605839836644e-05,0.1800159513950348,0.2541159987449646,0.237082690000534,0.1490842998027801,0.1631066054105758,0.0481578856706619,0.3280112147331238,42.43139266967773,650.013184,4,0,0,0,1,3,0,0,0,1,0,0.0618,0.0933,0.0018,0.0393,0.1787,0.9196,0.6043
576,26,10965.103515625,0.0060318880714476,0.0136705841869115,23.24873161315918,0.0,4.243779585522134e-06,0.0786714404821395,0.7116406559944153,0.1061039492487907,0.1140427514910698,0.0951466038823127,0.1616897583007812,0.1490942537784576,49.55168151855469,769.992704,3,0,0,0,1,3,0,0,0,1,1,0.0181,0.0012,0.0213,0.0326,0.15,0.9179,0.9369
577,21,9966.029296875,0.0112561723217368,0.0152959926053881,14.238884925842283,0.0,1.3424088137981016e-05,0.0327068231999874,0.1796107590198516,0.0156507641077041,0.0901194885373115,0.0821311250329017,0.6361494660377502,0.4672704041004181,59.12985610961914,687.878144,3,0,0,0,1,3,0,0,0,1,1,0.0139,0.0489,0.0038,0.1424,0.1552,0.964,0.9839
578,15,10413.931640625,0.0614647306501865,0.053133375942707,1.2068427801132202,0.0,1.8203390936832875e-05,0.1895449757575988,0.6610205173492432,0.1923890858888626,0.1809376031160354,0.1377953290939331,0.6804192662239075,0.3206889629364013,47.38687896728516,584.364032,4,0,0,0,1,4,0,0,0,1,1,0.0415,0.0239,0.0282,0.0106,0.1745,0.9956,0.0002
